filename,name,xmin,xmax,ymin,ymax
levle2_176.jpg,fore,1198,1436,2229,2336
levle2_176.jpg,fore,738,884,2190,2366
levle2_176.jpg,fore,892,1007,2512,2658
levle2_176.jpg,fore,1014,1168,2543,2727
levle2_176.jpg,fore,1750,1857,2382,2527
levle2_176.jpg,fore,1865,2026,2382,2474
levle2_176.jpg,fore,1842,1988,2297,2397
levle2_176.jpg,fore,1850,2018,1799,1960
levle2_176.jpg,fore,1750,1903,2826,2926
levle2_176.jpg,fore,1604,1727,2911,3018
levle2_176.jpg,fore,731,984,1876,2045
levle2_176.jpg,fore,1106,1329,2290,2543
levle2_176.jpg,fore,1896,1995,290,428
levle2_176.jpg,fore,2011,2125,328,474
levle2_177.jpg,fore,2325,2501,1294,1393
levle2_177.jpg,fore,2608,2754,1455,1569
levle2_177.jpg,fore,1183,1344,1378,1478
levle2_177.jpg,fore,1344,1459,1485,1661
levle2_177.jpg,fore,938,1145,979,1156
levle2_177.jpg,fore,1543,1666,1041,1163
levle2_177.jpg,fore,1857,2110,1033,1209
levle2_177.jpg,fore,1650,1796,1922,2029
levle2_177.jpg,fore,1880,1988,2045,2144
levle2_177.jpg,fore,1995,2102,1999,2198
levle2_177.jpg,fore,2102,2233,2029,2160
levle2_177.jpg,fore,2011,2217,2297,2481
levle2_177.jpg,fore,2271,2394,2045,2152
levle2_177.jpg,fore,2432,2547,2129,2274
levle2_177.jpg,fore,2693,2838,2045,2190
levle2_177.jpg,fore,2616,2861,2282,2435
levle2_177.jpg,fore,2424,2670,2366,2466
levle2_177.jpg,fore,2340,2662,2458,2642
levle2_177.jpg,fore,1681,1781,3010,3087
levle2_177.jpg,fore,2570,2723,2114,2282
levle2_177.jpg,fore,1719,1873,2911,3018
levle2_177.jpg,fore,1873,2072,2865,2987
levle2_177.jpg,fore,1919,2118,2987,3087
levle2_177.jpg,fore,1896,2171,3102,3225
levle2_177.jpg,fore,1727,1972,3056,3186
levle2_177.jpg,fore,1735,1949,3194,3332
levle2_178.jpg,fore,2118,2317,1822,1960
levle2_178.jpg,fore,1589,1827,1025,1240
levle2_178.jpg,fore,1811,1957,941,1102
levle2_178.jpg,fore,1827,2057,481,704
levle2_178.jpg,fore,616,899,1301,1455
levle2_178.jpg,fore,463,639,2083,2206
levle2_178.jpg,fore,355,509,2190,2313
levle2_178.jpg,fore,394,555,2573,2788
levle2_178.jpg,fore,539,662,2221,2359
levle2_178.jpg,fore,616,815,2420,2550
levle2_178.jpg,fore,769,907,2236,2328
levle2_178.jpg,fore,938,1099,2251,2382
levle2_178.jpg,fore,1405,1535,2060,2175
levle2_178.jpg,fore,1175,1367,2535,2734
levle2_178.jpg,fore,777,869,2642,2803
levle2_178.jpg,fore,1397,1474,2895,2995
levle2_178.jpg,fore,1022,1237,3010,3140
levle2_178.jpg,fore,1083,1267,3117,3232
levle2_178.jpg,fore,1290,1397,3179,3286
levle2_178.jpg,fore,1405,1551,3179,3324
levle2_178.jpg,fore,426,543,2288,2391
levle2_179.jpg,fore,761,984,696,834
levle2_179.jpg,fore,2210,2340,1501,1638
levle2_179.jpg,fore,2248,2447,2267,2405
levle2_179.jpg,fore,1926,2125,2297,2443
levle2_179.jpg,fore,1765,2011,2221,2336
levle2_179.jpg,fore,2011,2309,2075,2290
levle2_179.jpg,fore,2217,2516,1876,2083
levle2_179.jpg,fore,1865,2095,2619,2765
levle2_179.jpg,fore,1566,1865,2497,2673
levle2_179.jpg,fore,1750,1972,2773,2911
levle2_179.jpg,fore,2501,2762,2504,2658
levle2_179.jpg,fore,2340,2532,2857,2979
levle2_179.jpg,fore,1405,1612,3240,3386
levle2_179.jpg,fore,1405,1919,880,1194
levle2_179.jpg,fore,509,761,604,926
levle2_179.jpg,fore,2657,2781,1346,1491
levle2_179.jpg,fore,1546,1688,2157,2274
levle2_179.jpg,fore,1777,1933,2663,2801
levle2_179.jpg,fore,1160,1305,3308,3432
levle2_179.jpg,fore,1681,1867,3198,3315
levle2_179.jpg,fore,2029,2215,2622,2770
levle2_18.jpg,fore,170,190,156,174
levle2_18.jpg,fore,150,168,157,173
levle2_18.jpg,fore,206,230,48,68
levle2_18.jpg,fore,205,223,28,39
levle2_18.jpg,fore,221,240,22,44
levle2_18.jpg,fore,229,251,11,19
levle2_18.jpg,fore,243,250,29,44
levle2_18.jpg,fore,254,263,28,34
levle2_18.jpg,fore,255,268,35,48
levle2_18.jpg,fore,252,267,10,22
levle2_18.jpg,fore,260,283,3,18
levle2_18.jpg,fore,288,307,57,81
levle2_18.jpg,fore,159,170,234,245
levle2_18.jpg,fore,153,174,243,258
levle2_18.jpg,fore,170,183,257,276
levle2_18.jpg,fore,193,211,242,267
levle2_18.jpg,fore,211,227,253,261
levle2_18.jpg,fore,216,230,261,277
levle2_18.jpg,fore,235,254,251,277
levle2_18.jpg,fore,254,275,238,251
levle2_18.jpg,fore,273,297,255,281
levle2_18.jpg,fore,269,288,53,73
levle2_18.jpg,fore,269,293,28,50
levle2_180.jpg,fore,1068,1229,2274,2366
levle2_180.jpg,fore,761,930,2098,2190
levle2_180.jpg,fore,700,892,2129,2282
levle2_180.jpg,fore,578,838,2267,2420
levle2_180.jpg,fore,455,708,2068,2144
levle2_180.jpg,fore,463,631,2229,2351
levle2_180.jpg,fore,317,524,2106,2206
levle2_180.jpg,fore,225,386,2198,2382
levle2_180.jpg,fore,440,654,2497,2665
levle2_180.jpg,fore,432,700,2811,2903
levle2_180.jpg,fore,647,838,2665,2742
levle2_180.jpg,fore,761,853,2734,2903
levle2_180.jpg,fore,654,807,3025,3110
levle2_180.jpg,fore,861,1037,2742,2972
levle2_180.jpg,fore,1842,2141,535,796
levle2_180.jpg,fore,2026,2317,719,956
levle2_180.jpg,fore,1060,1164,2532,2632
levle2_180.jpg,fore,426,564,1832,1963
levle2_180.jpg,fore,943,1064,1936,2046
levle2_180.jpg,fore,205,322,1712,1822
levle2_180.jpg,fore,705,840,2577,2677
levle2_181.jpg,fore,486,723,2091,2328
levle2_181.jpg,fore,1221,1405,2382,2527
levle2_181.jpg,fore,892,968,2757,2826
levle2_181.jpg,fore,961,1122,2581,2811
levle2_181.jpg,fore,1543,1673,2857,3048
levle2_181.jpg,fore,1160,1336,1822,1968
levle2_181.jpg,fore,1145,1214,2029,2091
levle2_181.jpg,fore,1290,1474,2106,2282
levle2_181.jpg,fore,1382,1443,2826,2872
levle2_181.jpg,fore,1152,1306,2704,2895
levle2_181.jpg,fore,1275,1413,2658,2803
levle2_181.jpg,fore,1237,1397,3002,3225
levle2_181.jpg,fore,1489,1551,2949,3033
levle2_181.jpg,fore,1689,1819,2803,2972
levle2_181.jpg,fore,1620,1788,3079,3240
levle2_181.jpg,fore,1014,1122,1945,2045
levle2_181.jpg,fore,812,905,2301,2398
levle2_181.jpg,fore,826,933,1912,2015
levle2_181.jpg,fore,874,1002,2163,2277
levle2_181.jpg,fore,1112,1243,2619,2757
levle2_181.jpg,fore,1308,1557,3201,3319
levle2_182.jpg,fore,1099,1275,2842,2995
levle2_182.jpg,fore,1290,1428,2865,2972
levle2_182.jpg,fore,1313,1428,1830,1960
levle2_182.jpg,fore,1581,1788,1723,1953
levle2_182.jpg,fore,2034,2110,1991,2098
levle2_182.jpg,fore,1980,2141,2060,2236
levle2_182.jpg,fore,1834,2011,2098,2336
levle2_182.jpg,fore,1911,2072,2259,2458
levle2_182.jpg,fore,1903,2034,2979,3125
levle2_182.jpg,fore,1275,1459,3002,3194
levle2_182.jpg,fore,1160,1252,3125,3217
levle2_182.jpg,fore,1765,1919,3018,3194
levle2_182.jpg,fore,753,902,2315,2415
levle2_182.jpg,fore,1615,1719,2812,2919
levle2_182.jpg,fore,1474,1626,1619,1732
levle2_182.jpg,fore,1388,1526,1736,1850
levle2_182.jpg,fore,1346,1471,936,1029
levle2_182.jpg,fore,784,915,2057,2191
levle2_182.jpg,fore,843,971,2629,2750
levle2_182.jpg,fore,722,871,1794,1925
levle2_182.jpg,fore,1057,1198,3032,3170
levle2_183.jpg,fore,2853,2991,1968,2144
levle2_183.jpg,fore,2501,2754,2443,2550
levle2_183.jpg,fore,1972,2256,2757,2979
levle2_183.jpg,fore,2026,2332,2389,2581
levle2_183.jpg,fore,2133,2332,2274,2336
levle2_183.jpg,fore,2325,2532,1991,2144
levle2_183.jpg,fore,1658,1827,3140,3263
levle2_183.jpg,fore,1581,1827,2635,2811
levle2_183.jpg,fore,1850,2057,2527,2658
levle2_183.jpg,fore,1175,1466,2075,2221
levle2_183.jpg,fore,1612,1796,872,987
levle2_183.jpg,fore,1528,1689,949,1064
levle2_183.jpg,fore,1712,1834,359,489
levle2_183.jpg,fore,1972,2225,343,527
levle2_183.jpg,fore,2455,2708,1025,1140
levle2_183.jpg,fore,2700,2930,1163,1301
levle2_183.jpg,fore,1168,1336,987,1102
levle2_183.jpg,fore,1030,1252,1278,1409
levle2_183.jpg,fore,1888,2064,3148,3209
levle2_183.jpg,fore,1466,1666,2956,3079
levle2_183.jpg,fore,2593,2876,2068,2359
levle2_183.jpg,fore,2478,2777,1983,2167
levle2_184.jpg,fore,1060,1283,696,780
levle2_184.jpg,fore,562,761,987,1133
levle2_184.jpg,fore,302,601,1071,1255
levle2_184.jpg,fore,516,708,1462,1592
levle2_184.jpg,fore,233,516,1409,1592
levle2_184.jpg,fore,501,700,1615,1784
levle2_184.jpg,fore,784,1099,1884,2091
levle2_184.jpg,fore,547,792,2006,2382
levle2_184.jpg,fore,1168,1451,2903,3010
levle2_184.jpg,fore,1459,1558,2903,3133
levle2_184.jpg,fore,953,1183,3064,3255
levle2_184.jpg,fore,1168,1413,2956,3194
levle2_184.jpg,fore,1181,1336,2753,2836
levle2_184.jpg,fore,536,674,2767,2846
levle2_184.jpg,fore,1560,1657,2601,2684
levle2_184.jpg,fore,712,833,2488,2577
levle2_184.jpg,fore,602,729,1774,1877
levle2_184.jpg,fore,1315,1464,2422,2525
levle2_184.jpg,fore,1860,1953,939,1132
levle2_184.jpg,fore,1171,1291,2598,2701
levle2_184.jpg,fore,412,533,1553,1663
levle2_185.jpg,fore,2401,2516,1163,1271
levle2_185.jpg,fore,2263,2409,895,1041
levle2_185.jpg,fore,2011,2125,979,1125
levle2_185.jpg,fore,1888,2049,819,1018
levle2_185.jpg,fore,1344,1474,658,826
levle2_185.jpg,fore,1474,1635,497,665
levle2_185.jpg,fore,2087,2256,443,589
levle2_185.jpg,fore,1060,1183,665,796
levle2_185.jpg,fore,1934,2087,1677,1830
levle2_185.jpg,fore,2110,2286,1416,1562
levle2_185.jpg,fore,2279,2447,1730,1861
levle2_185.jpg,fore,2263,2386,1822,1945
levle2_185.jpg,fore,2447,2585,1707,1861
levle2_185.jpg,fore,2509,2601,1508,1592
levle2_185.jpg,fore,2302,2440,1960,2083
levle2_185.jpg,fore,2340,2470,2213,2351
levle2_185.jpg,fore,2440,2524,2083,2190
levle2_185.jpg,fore,2072,2164,2236,2336
levle2_185.jpg,fore,2034,2164,2091,2167
levle2_185.jpg,fore,1742,1865,2704,2834
levle2_185.jpg,fore,1865,1988,2803,2964
levle2_185.jpg,fore,1988,2118,2757,2911
levle2_185.jpg,fore,2118,2217,2734,2895
levle2_185.jpg,fore,2294,2447,2773,2918
levle2_185.jpg,fore,1865,1988,3018,3117
levle2_185.jpg,fore,1650,1827,3079,3232
levle2_185.jpg,fore,1237,1367,3048,3225
levle2_185.jpg,fore,1482,1627,3148,3271
levle2_185.jpg,fore,1474,1604,2903,3025
levle2_185.jpg,fore,1068,1191,1194,1332
levle2_185.jpg,fore,1083,1260,972,1148
levle2_185.jpg,fore,1827,1980,2144,2328
levle2_186.jpg,fore,1344,1466,2091,2206
levle2_186.jpg,fore,1283,1397,1807,1937
levle2_186.jpg,fore,608,777,1432,1569
levle2_186.jpg,fore,532,593,1508,1638
levle2_186.jpg,fore,1689,1880,972,1156
levle2_186.jpg,fore,2087,2225,826,987
levle2_186.jpg,fore,1091,1206,2045,2297
levle2_186.jpg,fore,922,1083,2068,2282
levle2_186.jpg,fore,1260,1397,2481,2658
levle2_186.jpg,fore,884,1076,2397,2581
levle2_186.jpg,fore,800,922,2428,2535
levle2_186.jpg,fore,685,846,2029,2290
levle2_186.jpg,fore,601,715,2029,2190
levle2_186.jpg,fore,463,601,1723,1861
levle2_186.jpg,fore,378,501,1945,2060
levle2_186.jpg,fore,286,378,2091,2236
levle2_186.jpg,fore,401,463,2190,2320
levle2_186.jpg,fore,447,578,2389,2573
levle2_186.jpg,fore,578,685,2405,2489
levle2_186.jpg,fore,570,670,2543,2711
levle2_186.jpg,fore,685,815,2665,2780
levle2_186.jpg,fore,532,639,2704,2811
levle2_186.jpg,fore,601,715,2780,2888
levle2_186.jpg,fore,738,899,2826,2956
levle2_186.jpg,fore,1137,1321,2750,2865
levle2_186.jpg,fore,976,1083,2911,3071
levle2_186.jpg,fore,1420,1597,3171,3301
levle2_187.jpg,fore,2286,2386,1776,1914
levle2_187.jpg,fore,2386,2486,1715,1868
levle2_187.jpg,fore,2463,2555,1669,1784
levle2_187.jpg,fore,2777,2915,1953,2083
levle2_187.jpg,fore,2830,2953,2221,2351
levle2_187.jpg,fore,2662,2792,2137,2336
levle2_187.jpg,fore,2716,2838,2313,2443
levle2_187.jpg,fore,2739,2823,2412,2520
levle2_187.jpg,fore,2593,2784,2458,2673
levle2_187.jpg,fore,2693,2784,2635,2765
levle2_187.jpg,fore,2233,2325,2343,2443
levle2_187.jpg,fore,2286,2371,2251,2374
levle2_187.jpg,fore,2378,2478,1884,2006
levle2_187.jpg,fore,2478,2601,1899,2045
levle2_187.jpg,fore,1942,2087,1945,2137
levle2_187.jpg,fore,1934,2079,2466,2642
levle2_187.jpg,fore,1880,2034,2696,2826
levle2_187.jpg,fore,2110,2164,2704,2842
levle2_187.jpg,fore,2156,2240,2734,2872
levle2_187.jpg,fore,2233,2371,2696,2819
levle2_187.jpg,fore,2363,2501,2681,2788
levle2_187.jpg,fore,2432,2555,2765,2911
levle2_187.jpg,fore,2317,2432,2780,2872
levle2_187.jpg,fore,2256,2409,2849,3033
levle2_187.jpg,fore,1750,1873,3064,3186
levle2_187.jpg,fore,1911,2041,2987,3148
levle2_187.jpg,fore,1260,1382,796,995
levle2_188.jpg,fore,157,169,91,107
levle2_188.jpg,fore,146,158,74,84
levle2_188.jpg,fore,138,156,86,103
levle2_188.jpg,fore,128,137,85,98
levle2_188.jpg,fore,115,125,92,100
levle2_188.jpg,fore,117,126,107,115
levle2_188.jpg,fore,110,117,103,111
levle2_188.jpg,fore,110,119,116,123
levle2_188.jpg,fore,111,122,124,136
levle2_188.jpg,fore,99,108,118,127
levle2_188.jpg,fore,146,159,134,142
levle2_188.jpg,fore,145,157,144,155
levle2_188.jpg,fore,132,138,130,138
levle2_188.jpg,fore,121,130,134,143
levle2_188.jpg,fore,129,135,144,149
levle2_188.jpg,fore,125,135,147,161
levle2_188.jpg,fore,107,118,151,161
levle2_188.jpg,fore,99,110,161,169
levle2_188.jpg,fore,102,110,166,177
levle2_188.jpg,fore,116,125,157,165
levle2_188.jpg,fore,128,141,170,176
levle2_188.jpg,fore,134,143,176,186
levle2_188.jpg,fore,142,154,171,186
levle2_188.jpg,fore,152,163,177,186
levle2_188.jpg,fore,137,145,190,199
levle2_188.jpg,fore,126,134,187,194
levle2_188.jpg,fore,94,106,187,200
levle2_188.jpg,fore,91,101,178,188
levle2_188.jpg,fore,120,126,192,204
levle2_188.jpg,fore,128,136,196,211
levle2_188.jpg,fore,133,145,201,216
levle2_188.jpg,fore,147,156,195,209
levle2_189.jpg,fore,1844,2051,1668,1809
levle2_189.jpg,fore,1627,1810,1502,1660
levle2_189.jpg,fore,1819,1960,1867,2000
levle2_189.jpg,fore,1918,2060,2034,2208
levle2_189.jpg,fore,2051,2176,1917,2092
levle2_189.jpg,fore,2226,2375,1684,1884
levle2_189.jpg,fore,2251,2434,1876,2067
levle2_189.jpg,fore,2375,2542,2050,2250
levle2_189.jpg,fore,2209,2400,2316,2516
levle2_189.jpg,fore,2417,2583,2250,2491
levle2_189.jpg,fore,2068,2209,2582,2682
levle2_189.jpg,fore,2126,2226,2673,2823
levle2_189.jpg,fore,1910,2035,2599,2765
levle2_189.jpg,fore,1760,1877,2474,2665
levle2_189.jpg,fore,2492,2658,2732,2881
levle2_189.jpg,fore,2400,2658,2856,3081
levle2_189.jpg,fore,2209,2434,2773,3031
levle2_189.jpg,fore,2334,2459,2532,2698
levle2_189.jpg,fore,2592,2766,2216,2374
levle2_189.jpg,fore,1852,2060,1410,1576
levle2_189.jpg,fore,2043,2242,1585,1776
levle2_19.jpg,fore,152,163,111,127
levle2_19.jpg,fore,111,125,124,136
levle2_19.jpg,fore,103,119,112,129
levle2_19.jpg,fore,92,99,183,194
levle2_19.jpg,fore,103,111,182,194
levle2_19.jpg,fore,125,140,131,144
levle2_19.jpg,fore,189,201,55,63
levle2_19.jpg,fore,196,214,15,26
levle2_19.jpg,fore,167,180,0,9
levle2_19.jpg,fore,181,195,4,21
levle2_19.jpg,fore,168,184,14,27
levle2_19.jpg,fore,168,184,36,49
levle2_19.jpg,fore,125,136,37,45
levle2_19.jpg,fore,112,125,33,48
levle2_19.jpg,fore,107,118,47,54
levle2_19.jpg,fore,119,128,51,63
levle2_19.jpg,fore,90,101,49,58
levle2_19.jpg,fore,87,97,36,49
levle2_19.jpg,fore,66,82,99,111
levle2_19.jpg,fore,165,176,51,66
levle2_19.jpg,fore,139,155,84,96
levle2_19.jpg,fore,156,170,84,92
levle2_19.jpg,fore,121,131,67,75
levle2_19.jpg,fore,171,184,26,38
levle2_19.jpg,fore,149,161,44,55
levle2_19.jpg,fore,133,151,54,72
levle2_19.jpg,fore,143,157,69,83
levle2_19.jpg,fore,124,133,75,86
levle2_19.jpg,fore,112,127,82,97
levle2_19.jpg,fore,110,120,62,73
levle2_19.jpg,fore,102,112,57,69
levle2_19.jpg,fore,89,101,89,105
levle2_19.jpg,fore,67,80,67,80
levle2_19.jpg,fore,113,127,157,172
levle2_19.jpg,fore,127,146,180,198
levle2_190.jpg,fore,2525,2658,1086,1219
levle2_190.jpg,fore,2359,2484,1593,1734
levle2_190.jpg,fore,2450,2467,1859,1876
levle2_190.jpg,fore,2334,2492,1709,1859
levle2_190.jpg,fore,2026,2110,1934,2050
levle2_190.jpg,fore,3007,3190,313,488
levle2_190.jpg,fore,2575,2700,571,762
levle2_190.jpg,fore,2234,2400,887,1053
levle2_190.jpg,fore,2442,2708,828,1078
levle2_190.jpg,fore,2841,2924,820,945
levle2_190.jpg,fore,2500,2675,1427,1560
levle2_190.jpg,fore,2051,2218,1510,1684
levle2_190.jpg,fore,2550,2683,1684,1826
levle2_190.jpg,fore,2592,2666,1967,2034
levle2_190.jpg,fore,2193,2334,1925,2083
levle2_190.jpg,fore,2533,2700,1826,1984
levle2_190.jpg,fore,2284,2450,1967,2108
levle2_190.jpg,fore,2409,2533,2067,2183
levle2_190.jpg,fore,2475,2683,2191,2324
levle2_190.jpg,fore,2683,2874,1959,2142
levle2_190.jpg,fore,2866,3024,2133,2308
levle2_190.jpg,fore,2658,2774,2216,2416
levle2_190.jpg,fore,3049,3207,2058,2258
levle2_2.jpg,fore,123,140,379,404
levle2_2.jpg,fore,180,203,379,401
levle2_2.jpg,fore,222,247,359,393
levle2_2.jpg,fore,246,264,413,428
levle2_2.jpg,fore,260,270,361,388
levle2_2.jpg,fore,273,286,387,409
levle2_2.jpg,fore,178,197,408,424
levle2_2.jpg,fore,174,199,423,443
levle2_2.jpg,fore,195,227,428,461
levle2_2.jpg,fore,134,170,393,419
levle2_2.jpg,fore,154,179,369,392
levle2_2.jpg,fore,177,201,355,380
levle2_2.jpg,fore,125,165,495,526
levle2_2.jpg,fore,119,144,108,133
levle2_2.jpg,fore,122,149,64,108
levle2_2.jpg,fore,105,131,28,60
levle2_2.jpg,fore,221,256,124,158
levle2_2.jpg,fore,238,279,156,203
levle2_2.jpg,fore,103,124,268,288
levle2_2.jpg,fore,185,204,482,503
levle2_2.jpg,fore,192,218,467,489
levle2_20.jpg,fore,542,574,37,75
levle2_20.jpg,fore,448,485,333,351
levle2_20.jpg,fore,534,558,355,410
levle2_20.jpg,fore,448,470,447,469
levle2_20.jpg,fore,493,525,434,471
levle2_20.jpg,fore,454,483,472,501
levle2_20.jpg,fore,385,411,412,440
levle2_20.jpg,fore,400,419,440,474
levle2_20.jpg,fore,421,457,391,429
levle2_20.jpg,fore,683,715,64,91
levle2_20.jpg,fore,632,662,24,53
levle2_20.jpg,fore,312,344,280,309
levle2_20.jpg,fore,289,328,307,355
levle2_20.jpg,fore,321,355,312,355
levle2_20.jpg,fore,347,384,336,378
levle2_20.jpg,fore,275,304,370,405
levle2_20.jpg,fore,155,180,392,424
levle2_20.jpg,fore,209,237,408,444
levle2_20.jpg,fore,196,237,436,461
levle2_20.jpg,fore,209,241,460,485
levle2_20.jpg,fore,243,265,420,445
levle2_20.jpg,fore,264,297,434,471
levle2_20.jpg,fore,192,241,528,562
levle2_20.jpg,fore,233,270,506,535
levle2_20.jpg,fore,196,225,623,660
levle2_20.jpg,fore,248,278,647,674
levle2_20.jpg,fore,280,309,640,672
levle2_20.jpg,fore,408,435,487,516
levle2_20.jpg,fore,395,425,512,556
levle2_20.jpg,fore,419,449,517,541
levle2_20.jpg,fore,449,493,501,530
levle2_20.jpg,fore,353,382,543,580
levle2_20.jpg,fore,390,419,559,588
levle2_20.jpg,fore,462,483,562,589
levle2_20.jpg,fore,550,578,544,578
levle2_20.jpg,fore,557,597,514,551
levle2_21.jpg,fore,302,327,121,145
levle2_21.jpg,fore,259,287,198,229
levle2_21.jpg,fore,279,315,219,257
levle2_21.jpg,fore,380,436,232,274
levle2_21.jpg,fore,474,493,310,334
levle2_21.jpg,fore,264,300,520,557
levle2_21.jpg,fore,508,548,342,376
levle2_21.jpg,fore,493,531,368,399
levle2_21.jpg,fore,417,449,618,639
levle2_21.jpg,fore,374,406,616,639
levle2_21.jpg,fore,453,499,259,310
levle2_21.jpg,fore,448,485,297,351
levle2_21.jpg,fore,491,534,282,325
levle2_21.jpg,fore,466,506,399,429
levle2_21.jpg,fore,504,544,397,440
levle2_21.jpg,fore,432,478,421,448
levle2_21.jpg,fore,449,478,440,480
levle2_21.jpg,fore,438,470,478,506
levle2_21.jpg,fore,415,449,436,465
levle2_21.jpg,fore,406,442,455,495
levle2_21.jpg,fore,357,389,469,495
levle2_21.jpg,fore,347,380,499,525
levle2_21.jpg,fore,329,357,469,495
levle2_21.jpg,fore,245,272,588,616
levle2_21.jpg,fore,279,312,582,614
levle2_21.jpg,fore,232,255,614,640
levle2_21.jpg,fore,232,272,644,682
levle2_21.jpg,fore,278,308,648,678
levle2_21.jpg,fore,306,325,650,674
levle2_21.jpg,fore,327,349,656,695
levle2_21.jpg,fore,338,374,637,673
levle2_22.jpg,fore,200,227,3,36
levle2_22.jpg,fore,251,277,63,88
levle2_22.jpg,fore,295,317,112,139
levle2_22.jpg,fore,288,312,77,103
levle2_22.jpg,fore,208,235,130,154
levle2_22.jpg,fore,192,220,166,189
levle2_22.jpg,fore,144,167,177,197
levle2_22.jpg,fore,148,186,199,243
levle2_22.jpg,fore,134,157,234,257
levle2_22.jpg,fore,79,96,193,213
levle2_22.jpg,fore,84,104,216,239
levle2_22.jpg,fore,108,133,191,209
levle2_22.jpg,fore,110,127,205,234
levle2_22.jpg,fore,235,251,293,320
levle2_22.jpg,fore,268,290,278,296
levle2_22.jpg,fore,289,324,249,278
levle2_22.jpg,fore,342,362,305,331
levle2_22.jpg,fore,258,289,392,436
levle2_22.jpg,fore,238,262,166,192
levle2_22.jpg,fore,170,198,7,30
levle2_22.jpg,fore,184,206,271,296
levle2_22.jpg,fore,166,191,269,292
levle2_22.jpg,fore,43,68,299,334
levle2_22.jpg,fore,48,74,348,388
levle2_22.jpg,fore,98,126,433,458
levle2_22.jpg,fore,152,178,434,458
levle2_22.jpg,fore,218,242,430,452
levle2_22.jpg,fore,112,140,344,376
levle2_23.jpg,fore,310,334,242,260
levle2_23.jpg,fore,287,306,208,232
levle2_23.jpg,fore,264,279,197,226
levle2_23.jpg,fore,252,268,182,201
levle2_23.jpg,fore,223,248,200,226
levle2_23.jpg,fore,149,173,174,200
levle2_23.jpg,fore,161,181,224,249
levle2_23.jpg,fore,191,207,225,250
levle2_23.jpg,fore,239,283,238,269
levle2_23.jpg,fore,246,278,306,341
levle2_23.jpg,fore,182,207,382,411
levle2_23.jpg,fore,183,197,413,441
levle2_23.jpg,fore,206,226,414,447
levle2_23.jpg,fore,203,228,439,475
levle2_23.jpg,fore,246,264,397,427
levle2_23.jpg,fore,421,443,335,361
levle2_23.jpg,fore,403,428,310,335
levle2_23.jpg,fore,190,226,173,214
levle2_23.jpg,fore,173,194,172,200
levle2_23.jpg,fore,214,235,232,270
levle2_23.jpg,fore,251,279,265,302
levle2_23.jpg,fore,274,302,277,319
levle2_23.jpg,fore,299,330,326,365
levle2_23.jpg,fore,381,412,339,373
levle2_23.jpg,fore,202,238,325,358
levle2_23.jpg,fore,202,234,355,373
levle2_23.jpg,fore,209,243,373,406
levle2_23.jpg,fore,252,287,482,512
levle2_23.jpg,fore,232,259,433,456
levle2_24.jpg,fore,560,613,77,112
levle2_24.jpg,fore,586,631,108,157
levle2_24.jpg,fore,515,552,112,149
levle2_24.jpg,fore,517,562,79,110
levle2_24.jpg,fore,503,525,161,189
levle2_24.jpg,fore,531,562,187,230
levle2_24.jpg,fore,411,440,297,332
levle2_24.jpg,fore,425,464,315,340
levle2_24.jpg,fore,415,452,332,372
levle2_24.jpg,fore,474,531,338,389
levle2_24.jpg,fore,629,670,550,596
levle2_24.jpg,fore,676,680,529,543
levle2_24.jpg,fore,643,678,493,535
levle2_24.jpg,fore,379,415,381,419
levle2_24.jpg,fore,383,417,411,452
levle2_24.jpg,fore,556,590,564,594
levle2_24.jpg,fore,548,592,607,659
levle2_24.jpg,fore,460,495,680,733
levle2_24.jpg,fore,497,535,678,721
levle2_24.jpg,fore,537,572,686,733
levle2_24.jpg,fore,529,566,776,816
levle2_24.jpg,fore,488,521,765,816
levle2_24.jpg,fore,537,564,810,841
levle2_24.jpg,fore,562,586,843,869
levle2_24.jpg,fore,576,607,863,896
levle2_24.jpg,fore,600,635,824,871
levle2_24.jpg,fore,427,468,462,511
levle2_24.jpg,fore,431,470,564,617
levle2_24.jpg,fore,458,509,611,672
levle2_24.jpg,fore,482,521,574,609
levle2_24.jpg,fore,580,617,698,733
levle2_24.jpg,fore,570,598,261,293
levle2_24.jpg,fore,627,655,197,232
levle2_24.jpg,fore,666,684,210,252
levle2_24.jpg,fore,662,672,142,183
levle2_24.jpg,fore,572,623,484,531
levle2_24.jpg,fore,655,684,686,725
levle2_25.jpg,fore,157,178,112,136
levle2_25.jpg,fore,34,79,117,156
levle2_25.jpg,fore,103,157,17,69
levle2_25.jpg,fore,171,211,12,47
levle2_25.jpg,fore,97,131,210,240
levle2_25.jpg,fore,187,226,229,261
levle2_25.jpg,fore,315,343,218,256
levle2_25.jpg,fore,336,371,265,301
levle2_25.jpg,fore,302,338,286,322
levle2_25.jpg,fore,323,348,321,357
levle2_25.jpg,fore,203,230,353,370
levle2_25.jpg,fore,227,251,331,357
levle2_25.jpg,fore,244,266,286,309
levle2_25.jpg,fore,263,287,342,370
levle2_25.jpg,fore,230,248,386,414
levle2_25.jpg,fore,236,266,413,446
levle2_25.jpg,fore,272,294,413,435
levle2_25.jpg,fore,299,324,426,454
levle2_25.jpg,fore,320,336,370,397
levle2_25.jpg,fore,316,348,127,164
levle2_25.jpg,fore,185,219,173,202
levle2_25.jpg,fore,151,179,174,214
levle2_25.jpg,fore,250,288,196,222
levle2_25.jpg,fore,248,300,230,270
